date,ethereum,isPartial
2019-06-01,18,False
2019-06-02,16,False
2019-06-03,20,False
2019-06-04,16,False
2019-06-05,16,False
2019-06-06,14,False
2019-06-07,14,False
2019-06-08,12,False
2019-06-09,15,False
2019-06-10,15,False
2019-06-11,13,False
2019-06-12,14,False
2019-06-13,14,False
2019-06-14,14,False
2019-06-15,14,False
2019-06-16,19,False
2019-06-17,22,False
2019-06-18,20,False
2019-06-19,16,False
2019-06-20,17,False
2019-06-21,24,False
2019-06-22,34,False
2019-06-23,26,False
2019-06-24,26,False
2019-06-25,33,False
2019-06-26,41,False
2019-06-27,32,False
2019-06-28,25,False
2019-06-29,23,False
2019-06-30,24,False
2019-07-01,27,False
2019-07-02,26,False
2019-07-03,25,False
2019-07-04,26,False
2019-07-05,22,False
2019-07-06,21,False
2019-07-07,24,False
2019-07-08,30,False
2019-07-09,29,False
2019-07-10,42,False
2019-07-11,46,False
2019-07-12,54,False
2019-07-13,63,False
2019-07-14,63,False
2019-07-15,64,False
2019-07-16,59,False
2019-07-17,72,False
2019-07-18,100,False
2019-07-19,54,False
2019-07-20,16,False
2019-07-21,13,False
2019-07-22,13,False
2019-07-23,18,False
2019-07-24,14,False
2019-07-25,16,False
2019-07-26,12,False
2019-07-27,13,False
2019-07-28,12,False
2019-07-29,11,False
2019-07-30,11,False
2019-07-31,10,False
2019-08-01,12,False
2019-08-02,14,False
2019-08-03,15,False
2019-08-04,13,False
2019-08-05,17,False
2019-08-06,16,False
2019-08-07,14,False
2019-08-08,13,False
2019-08-09,11,False
2019-08-10,15,False
2019-08-11,11,False
2019-08-12,14,False
2019-08-13,13,False
2019-08-14,13,False
2019-08-15,16,False
2019-08-16,12,False
2019-08-17,11,False
2019-08-18,11,False
2019-08-19,14,False
2019-08-20,14,False
2019-08-21,13,False
2019-08-22,16,False
2019-08-23,14,False
2019-08-24,14,False
2019-08-25,12,False
2019-08-26,11,False
2019-08-27,11,False
2019-08-28,13,False
2019-08-29,12,False
2019-08-30,13,False
2019-08-31,11,False
2019-09-01,9,False
2019-09-02,12,False
2019-09-03,12,False
2019-09-04,12,False
2019-09-05,10,False
2019-09-06,13,False
2019-09-07,9,False
2019-09-08,9,False
2019-09-09,11,False
2019-09-10,15,False
2019-09-11,12,False
2019-09-12,9,False
2019-09-13,9,False
2019-09-14,11,False
2019-09-15,12,False
2019-09-16,15,False
2019-09-17,17,False
2019-09-18,16,False
2019-09-19,16,False
2019-09-20,16,False
2019-09-21,12,False
2019-09-22,12,False
2019-09-23,13,False
2019-09-24,16,False
2019-09-25,14,False
2019-09-26,14,False
2019-09-27,13,False
2019-09-28,11,False
2019-09-29,10,False
2019-09-30,13,False
2019-10-01,15,False
2019-10-02,10,False
2019-10-03,14,False
2019-10-04,10,False
2019-10-05,11,False
2019-10-06,10,False
2019-10-07,9,False
2019-10-08,10,False
2019-10-09,12,False
2019-10-10,10,False
2019-10-11,14,False
2019-10-12,9,False
2019-10-13,9,False
2019-10-14,13,False
2019-10-15,10,False
2019-10-16,13,False
2019-10-17,11,False
2019-10-18,11,False
2019-10-19,8,False
2019-10-20,9,False
2019-10-21,10,False
2019-10-22,10,False
2019-10-23,12,False
2019-10-24,10,False
2019-10-25,13,False
2019-10-26,15,False
2019-10-27,10,False
2019-10-28,12,False
2019-10-29,12,False
2019-10-30,11,False
2019-10-31,12,False
2019-11-01,11,False
2019-11-02,10,False
2019-11-03,7,False
2019-11-04,10,False
2019-11-05,12,False
2019-11-06,12,False
2019-11-07,11,False
2019-11-08,13,False
2019-11-09,11,False
2019-11-10,8,False
2019-11-11,11,False
2019-11-12,10,False
2019-11-13,12,False
2019-11-14,13,False
2019-11-15,10,False
2019-11-16,8,False
2019-11-17,8,False
2019-11-18,10,False
2019-11-19,9,False
2019-11-20,9,False
2019-11-21,13,False
2019-11-22,15,False
2019-11-23,11,False
2019-11-24,11,False
2019-11-25,11,False
2019-11-26,16,False
2019-11-27,12,False
2019-11-28,10,False
2019-11-29,13,False
2019-11-30,11,False
2019-12-01,10,False
2019-12-02,13,False
2019-12-03,11,False
2019-12-04,10,False
2019-12-05,11,False
2019-12-06,12,False
2019-12-07,12,False
2019-12-08,10,False
2019-12-09,9,False
2019-12-10,8,False
2019-12-11,11,False
2019-12-12,11,False
2019-12-13,10,False
2019-12-14,10,False
2019-12-15,9,False
2019-12-16,10,False
2019-12-17,16,False
2019-12-18,12,False
2019-12-19,13,False
2019-12-20,12,False
2019-12-21,9,False
2019-12-22,11,False
2019-12-23,10,False
2019-12-24,12,False
2019-12-25,11,False
2019-12-26,14,False
2019-12-27,12,False
2019-12-28,11,False
2019-12-29,15,False
2019-12-30,12,False
2019-12-31,14,False
