time,asset,AdrActCnt,CapMVRVCur,CapMrktCurUSD,HashRate,NVTAdj,PriceUSD,SplyCur,TxCnt,TxTfrValAdjUSD,VelCur1yr
2016-01-01 00:00:00+00:00,btc,316781,1.44202141,6534464975.48893858739946109866,697129.166405806,86.14053595,434.678006428989,15032886.13374194,124427,75858188.05356517471211075529,32.718631434009
2016-01-02 00:00:00+00:00,btc,417966,1.44085731,6532460051.4329831639824042183,748768.363917347,79.29395821,434.439877264757,15036511.1337419,147864,82382822.07873591484484575065,32.7123860631268
2016-01-03 00:00:00+00:00,btc,398443,1.42578556,6469306703.42350982184750895221,748768.363917347,64.69371227,430.136180011689,15040136.13374189,145029,99999002.63275949257101962976,32.7028983917668
2016-01-04 00:00:00+00:00,btc,413159,1.4358758,6521092888.510424102560120799,934669.474958895,58.17052866,433.44897106955,15044661.13374178,178576,112103036.341760069632662113,32.6929943777167
2016-01-05 00:00:00+00:00,btc,435291,1.43257229,6511064277.77098089614989257444,810735.400931196,44.82109866,432.669502630041,15048586.13374084,183659,145267842.00116308208887826985,32.6992024345183
2016-01-06 00:00:00+00:00,btc,381359,1.42542709,6482611157.06596102860459962274,728112.684912731,46.36561123,430.677869666862,15052111.13373527,171808,139815069.52359920584949300208,32.7007945966653
2016-01-07 00:00:00+00:00,btc,432867,1.51365061,6913751592.74705013544515918474,759096.203419655,34.37238899,459.208940093513,15055786.13373498,191087,201142597.20089388415492622357,32.7090421975391
2016-01-08 00:00:00+00:00,btc,405522,1.49531085,6839314891.0103674150727030016,893358.116949662,39.52312265,454.134423728814,15060111.1337344,179603,173045914.19957996644279729836,32.683482443447
2016-01-09 00:00:00+00:00,btc,461784,1.48063286,6776417115.36205356823290445824,779751.882424272,64.95358519,449.845216247808,15063886.13373428,185614,104327068.25525884264110882816,32.6545622433366
2016-01-10 00:00:00+00:00,btc,427477,1.47362064,6759323837.848950406626417024,903685.95645197,57.11186258,448.580216247808,15068261.13373425,155959,118352362.04729506921105175552,32.6524371380199
2016-01-11 00:00:00+00:00,btc,452499,1.4731839,6768055781.64148327761983470326,877866.357696199,39.74007903,449.033059029807,15072511.13373418,192900,170308060.46635656334251024819,32.6540147740675
2016-01-12 00:00:00+00:00,btc,453665,1.44857001,6660432982.86568847128729535409,877866.357696199,43.42385696,441.768157218001,15076761.13373409,194437,153381883.81131843887486459904,32.6554614844244
2016-01-13 00:00:00+00:00,btc,430325,1.41794151,6519443883.19155200888420616672,813710.194014571,38.87373344,432.310645236704,15080461.13373393,192477,167708200.54184535895242025664,32.6209997734697
2016-01-14 00:00:00+00:00,btc,427750,1.4098903,6483361597.0242751129174800084,749438.083305595,45.09259497,429.823224722385,15083786.13373384,181837,143778853.2858252288177111102,32.5338035473387
