date,bitcoin,isPartial
2018-01-01,46,False
2018-01-02,54,False
2018-01-03,56,False
2018-01-04,53,False
2018-01-05,51,False
2018-01-06,45,False
2018-01-07,46,False
2018-01-08,52,False
2018-01-09,48,False
2018-01-10,50,False
2018-01-11,58,False
2018-01-12,48,False
2018-01-13,40,False
2018-01-14,37,False
2018-01-15,39,False
2018-01-16,76,False
2018-01-17,100,False
2018-01-18,68,False
2018-01-19,51,False
2018-01-20,43,False
2018-01-21,40,False
2018-01-22,45,False
2018-01-23,45,False
2018-01-24,41,False
2018-01-25,39,False
2018-01-26,39,False
2018-01-27,32,False
2018-01-28,31,False
2018-01-29,32,False
2018-01-30,35,False
2018-01-31,39,False
2018-02-01,51,False
2018-02-02,66,False
2018-02-03,42,False
2018-02-04,38,False
2018-02-05,65,False
2018-02-06,80,False
2018-02-07,51,False
2018-02-08,43,False
2018-02-09,38,False
2018-02-10,31,False
2018-02-11,27,False
2018-02-12,31,False
2018-02-13,29,False
2018-02-14,30,False
2018-02-15,30,False
2018-02-16,30,False
2018-02-17,26,False
2018-02-18,28,False
2018-02-19,25,False
2018-02-20,28,False
2018-02-21,28,False
2018-02-22,27,False
2018-02-23,23,False
2018-02-24,20,False
2018-02-25,19,False
2018-02-26,22,False
2018-02-27,23,False
2018-02-28,21,False
2018-03-01,20,False
2018-03-02,20,False
2018-03-03,19,False
2018-03-04,17,False
2018-03-05,20,False
2018-03-06,20,False
2018-03-07,22,False
2018-03-08,22,False
2018-03-09,25,False
2018-03-10,19,False
2018-03-11,18,False
2018-03-12,20,False
2018-03-13,19,False
2018-03-14,23,False
2018-03-15,25,False
2018-03-16,21,False
2018-03-17,18,False
2018-03-18,23,False
2018-03-19,22,False
2018-03-20,20,False
2018-03-21,18,False
2018-03-22,19,False
2018-03-23,18,False
2018-03-24,16,False
2018-03-25,16,False
2018-03-26,21,False
2018-03-27,19,False
2018-03-28,17,False
2018-03-29,22,False
2018-03-30,23,False
2018-03-31,16,False
2018-04-01,18,False
2018-04-02,20,False
2018-04-03,18,False
2018-04-04,18,False
2018-04-05,18,False
2018-04-06,19,False
2018-04-07,15,False
2018-04-08,15,False
2018-04-09,17,False
2018-04-10,17,False
2018-04-11,16,False
2018-04-12,19,False
2018-04-13,19,False
2018-04-14,15,False
2018-04-15,15,False
2018-04-16,15,False
2018-04-17,15,False
2018-04-18,15,False
2018-04-19,16,False
2018-04-20,17,False
2018-04-21,14,False
2018-04-22,14,False
2018-04-23,16,False
2018-04-24,18,False
2018-04-25,17,False
2018-04-26,14,False
2018-04-27,14,False
2018-04-28,13,False
2018-04-29,13,False
2018-04-30,14,False
2018-05-01,13,False
2018-05-02,13,False
2018-05-03,14,False
2018-05-04,13,False
2018-05-05,13,False
2018-05-06,13,False
2018-05-07,14,False
2018-05-08,14,False
2018-05-09,13,False
2018-05-10,13,False
2018-05-11,15,False
2018-05-12,13,False
2018-05-13,11,False
2018-05-14,13,False
2018-05-15,12,False
2018-05-16,12,False
2018-05-17,12,False
2018-05-18,12,False
2018-05-19,10,False
2018-05-20,10,False
2018-05-21,11,False
2018-05-22,12,False
2018-05-23,15,False
2018-05-24,14,False
2018-05-25,12,False
2018-05-26,11,False
2018-05-27,11,False
2018-05-28,11,False
2018-05-29,13,False
2018-05-30,11,False
2018-05-31,11,False
